Red_X,Red_Y,Black_X,Black_Y,Deviation_X
289.0,888.0,642.0,888.0,353.0
288.0,889.0,642.0,889.0,354.0
288.0,890.0,640.0,890.0,352.0
287.0,891.0,640.0,891.0,353.0
286.0,892.0,638.0,892.0,352.0
285.0,893.0,638.0,893.0,353.0
284.0,894.0,636.0,894.0,352.0
283.0,895.0,637.0,895.0,354.0
282.0,896.0,635.0,896.0,353.0
281.0,897.0,635.0,897.0,354.0
281.0,898.0,633.0,898.0,352.0
280.0,899.0,633.0,899.0,353.0
279.0,900.0,631.0,900.0,352.0
278.0,901.0,631.0,901.0,353.0
277.0,902.0,629.0,902.0,352.0
276.0,903.0,629.0,903.0,353.0
275.0,904.0,627.0,904.0,352.0
275.0,905.0,627.0,905.0,352.0
274.0,906.0,625.0,906.0,351.0
273.0,907.0,625.0,907.0,352.0
272.0,908.0,623.0,908.0,351.0
271.0,909.0,623.0,909.0,352.0
270.0,910.0,621.0,910.0,351.0
269.0,911.0,621.0,911.0,352.0
268.0,912.0,620.0,912.0,352.0
268.0,913.0,620.0,913.0,352.0
267.0,914.0,618.0,914.0,351.0
266.0,915.0,618.0,915.0,352.0
265.0,916.0,616.0,916.0,351.0
264.0,917.0,616.0,917.0,352.0
263.0,918.0,614.0,918.0,351.0
262.0,919.0,614.0,919.0,352.0
262.0,920.0,612.0,920.0,350.0
261.0,921.0,612.0,921.0,351.0
260.0,922.0,611.0,922.0,351.0
259.0,923.0,610.0,923.0,351.0
258.0,924.0,609.0,924.0,351.0
257.0,925.0,608.0,925.0,351.0
256.0,926.0,607.0,926.0,351.0
255.0,927.0,606.0,927.0,351.0
255.0,928.0,605.0,928.0,350.0
254.0,929.0,604.0,929.0,350.0
253.0,930.0,603.0,930.0,350.0
252.0,931.0,602.0,931.0,350.0
251.0,932.0,601.0,932.0,350.0
250.0,933.0,601.0,933.0,351.0
249.0,934.0,600.0,934.0,351.0
249.0,935.0,599.0,935.0,350.0
248.0,936.0,598.0,936.0,350.0
247.0,937.0,597.0,937.0,350.0
246.0,938.0,596.0,938.0,350.0
245.0,939.0,595.0,939.0,350.0
244.0,940.0,594.0,940.0,350.0
243.0,941.0,593.0,941.0,350.0
242.0,942.0,592.0,942.0,350.0
242.0,943.0,591.0,943.0,349.0
241.0,944.0,590.0,944.0,349.0
