Red_X,Red_Y,Black_X,Black_Y,Deviation_X
558.0,837.0,588.0,837.0,30.0
558.0,838.0,588.0,838.0,30.0
558.0,839.0,587.0,839.0,29.0
558.0,840.0,587.0,840.0,29.0
558.0,841.0,587.0,841.0,29.0
558.0,842.0,587.0,842.0,29.0
558.0,843.0,587.0,843.0,29.0
559.0,844.0,587.0,844.0,28.0
559.0,845.0,587.0,845.0,28.0
559.0,846.0,587.0,846.0,28.0
559.0,847.0,587.0,847.0,28.0
558.0,848.0,587.0,848.0,29.0
558.0,849.0,587.0,849.0,29.0
558.0,850.0,587.0,850.0,29.0
558.0,851.0,587.0,851.0,29.0
558.0,852.0,587.0,852.0,29.0
558.0,853.0,587.0,853.0,29.0
557.0,854.0,587.0,854.0,30.0
557.0,855.0,587.0,855.0,30.0
557.0,856.0,587.0,856.0,30.0
557.0,857.0,587.0,857.0,30.0
558.0,858.0,587.0,858.0,29.0
559.0,859.0,587.0,859.0,28.0
559.0,860.0,587.0,860.0,28.0
559.0,861.0,587.0,861.0,28.0
559.0,862.0,587.0,862.0,28.0
559.0,863.0,587.0,863.0,28.0
559.0,864.0,587.0,864.0,28.0
559.0,865.0,586.0,865.0,27.0
559.0,866.0,586.0,866.0,27.0
559.0,867.0,586.0,867.0,27.0
559.0,868.0,586.0,868.0,27.0
559.0,869.0,586.0,869.0,27.0
559.0,870.0,586.0,870.0,27.0
559.0,871.0,586.0,871.0,27.0
559.0,872.0,586.0,872.0,27.0
559.0,873.0,586.0,873.0,27.0
559.0,874.0,586.0,874.0,27.0
559.0,875.0,586.0,875.0,27.0
559.0,876.0,586.0,876.0,27.0
559.0,877.0,586.0,877.0,27.0
559.0,878.0,586.0,878.0,27.0
559.0,879.0,586.0,879.0,27.0
559.0,880.0,586.0,880.0,27.0
559.0,881.0,586.0,881.0,27.0
559.0,882.0,586.0,882.0,27.0
559.0,883.0,586.0,883.0,27.0
559.0,884.0,586.0,884.0,27.0
559.0,885.0,586.0,885.0,27.0
560.0,886.0,586.0,886.0,26.0
560.0,887.0,586.0,887.0,26.0
560.0,888.0,586.0,888.0,26.0
560.0,889.0,586.0,889.0,26.0
560.0,890.0,586.0,890.0,26.0
560.0,891.0,586.0,891.0,26.0
560.0,892.0,586.0,892.0,26.0
560.0,893.0,586.0,893.0,26.0
560.0,894.0,586.0,894.0,26.0
561.0,895.0,586.0,895.0,25.0
561.0,896.0,586.0,896.0,25.0
561.0,897.0,585.0,897.0,24.0
560.0,898.0,585.0,898.0,25.0
560.0,899.0,585.0,899.0,25.0
560.0,900.0,585.0,900.0,25.0
559.0,901.0,585.0,901.0,26.0
558.0,902.0,585.0,902.0,27.0
557.0,903.0,585.0,903.0,28.0
557.0,904.0,585.0,904.0,28.0
556.0,905.0,585.0,905.0,29.0
556.0,906.0,585.0,906.0,29.0
556.0,907.0,585.0,907.0,29.0
556.0,908.0,585.0,908.0,29.0
557.0,909.0,585.0,909.0,28.0
557.0,910.0,585.0,910.0,28.0
558.0,911.0,585.0,911.0,27.0
559.0,912.0,585.0,912.0,26.0
560.0,913.0,585.0,913.0,25.0
